label,text
0,The American people understand when their President jeopardizes national security for personal political gain. https://t.co/lu1Xt243LR
0,"As April 15 approaches, I’m highlighting how #TaxReform is benefiting Kansans. This week, one mom shares how the doubled standard deduction put more money in her pocket. https://t.co/7Pr1SiazvK"
0,"I am on the Amtrak train in WV that was involved in an accident, Susan and I are OK — praying for those injured."
1,"Our immigration system is broken and slow. I voted to start solving the problems, secure the border, and ensure work permits and visas are available to people that can work and contribute to our society. #ksleg #ks04"
0,"@jfritze Not sure a bell curve can bend that far. 

Of course, I would give different grades for @POTUS and the health care professionals trying to give Americans honest guidance under challenging circumstances."
0,"Wonderful spending time with supporters in Baltimore City this morning. When people ask how I know the #bluewave is coming, I say ""because we're bringing it."" https://t.co/jALXKvksgl"
1,"I've introduced a bill to improve the #ACA, make coverage more affordable, lower Rx drug prices. Let's get to work: https://t.co/nVzj42Yu77"
0,I'm beyond thankful for those who paid the ultimate price and the families who shared their sons and daughters with this nation. #MemorialDay2019
0,"The 27th Amendment, which prohibited immediate congressional pay raises, was ratified after 203 years. There should be no deadline keeping America from recognizing women as equals under the law."
0,"Marylanders know #climatechange is real and dangerous. The future of MD's coastal communities depend on #climateaction. @POTUS decision, one year ago today, to withdraw the U.S. from the Paris Agreement put America alone and America last."
0,"On World Humanitarian Day, we honor the brave humanitarian workers who risk their lives to assist the world’s most vulnerable #NotATarget"
0,@ChooseCleanH2O @SenatorCardin Thanks for the kind words! There’s still work to be done. I’ll continue to fight for a clean #ChesBay. Keep up the good work. #BayStrong
0,Standing with students for #NationalWalkoutDay. They rightfully refuse to accept gun violence as normal. I’m proud of them and honored to be on their side. Don’t underestimate their ability to make meaningful change. #EnoughIsEnoughDMV https://t.co/jW838kGeXb
1,"I’m about to go live on @Morning_Joe to discuss the mental health and domestic violence risks of the coronavirus pandemic, and @HouseDemocrats’ efforts to combat this crisis. Tune in!

P.S. Baby won’t be joining! 🐈 https://t.co/ErJd1BcL7F"
0,"@nenacasta @MichaelDeRose6 You’re right, I checked and that is a bot. Unfortunately, there are innumerable bots that target me on this and my official feed."
1,"This week, I voted with @HouseDemocrats to pass the #SAFEAct to:
 
✅ modernize our election systems
✅ authorize new funds to improve election infrastructure
✅ ensure the accuracy and integrity of our elections
 
It’s time to #ProtectOurDemocracy!"
0,"Happy Labor Day!

This morning’s Labor Day breakfast was inspiring. I’m so grateful for the opportunity to spend time with our union brothers and sisters and so many great leaders with wonderful values. 

Solidarity forever!
🙏🏽💪🏽🇺🇸 https://t.co/BjXOLpaBwg"
0,"#FrontlineMoms are powering communities during this crisis. Ahead of #MothersDay, we demand leaders put women and families ahead of corporations, including ensuring women have workplace, health, and other critical protections they need. 

https://t.co/QS6EBrYGiW"
0,"Way to go, @LisaForCongress! Lisa is the Conservative outsider ready to fight for the people of MI-10 in Washington. I’m excited to help her win this November and work alongside her next year!"
0,I was honored to speak to a great group of leaders at @GNOinc’s 2018 #YoungProfessional Policy Series this week. Our future is bright! https://t.co/k2dKjqWekS
0,"Had a great time in Roanoke, VA yesterday supporting my friend, @Cline4Virginia.  I’m very proud to serve alongside him in Congress! https://t.co/iWn1SaM1L1"
1,"After years of work stressing the importance of the Houma Navigational Canal to the Army Corps of Engineers, I am proud of what we have accomplished. The HNC is critical to Southeast Louisiana's economy. https://t.co/m6IdbKZvDm"
0,.@Bethvanduyne is a proven leader who will be a tremendous voice for Texas in Congress. I congratulate her on yesterday's primary victory and look forward to helping elect her this fall!
0,"The enthusiasm behind taking back the House is undeniable. I’m committed to doing everything I can to win back the House in 2020, and to that end, I’m writing another check for $1m this week! https://t.co/ppG7Le0usN"
0,"The United States of America has the greatest space program in history—honored to have met some of its heroes, like Buzz Aldrin and Neil Armstrong! https://t.co/Vqp0hQR4KJ"
0,Great job @CarlosGimenezFL on your primary victory! Carlos is a principled Conservative ready to serve the people of FL-26 in Congress and I’m all in to help elect him this November!
0,"#TBT With the Supreme Court reviewing the Administration’s travel ban, I’m remembering when, in December of 2015, it was presented as a Muslim Ban https://t.co/YDT2hvtEUG"
0,This legislation asserts Congress’s rightful role on trade and tariffs. I support @SenBobCorker on this https://t.co/NYf2X1alRF
0,There are plenty of lawmakers on both sides of the aisle who stand ready to work with the administration on legislation to protect DACA kids who call America home. Let's do it.
1,".@ChuckGrassley: Through my key committee assignments and chairmanships in the U.S. Senate, I have championed transparency measures to improve public services and government accountability. https://t.co/ZftUD2kIDe"
0,Sioux City community members &amp; STEMM helped Tanzanian children receive health care in Sioux City after a horrific bus crash last yr in Tanzania. I got to meet some of those kids who are… https://t.co/DCWGvbBnuO
0,"""Throughout my service as a U.S. Senator for Iowa, I’ve kept my nose to the grindstone to make the government work for Iowans, not the other way around."" - @ChuckGrassley  https://t.co/GNly7EcdDg"
0,"“If we can maintain a system of limited government where people can pursue their own ambitions and goals, I don’t have any doubt we’ll come out of this OK. I have great hope for America.”  🇺🇸https://t.co/dkByXHBAr9"
0,Senate BudgetComm just approved 2018Budget setting stage for tax cuts/tax reform  It will be approved by Senate wk of October 16
0,".@ChuckGrassley: We owe our veterans a debt of gratitude for their patriotism, service and sacrifice. They share in the bonds of service, united by their solemn oath to serve. https://t.co/gSIUnbcKsv"
0,"National #TakeBackDay offers consumers a safe, convenient and responsible way to dispose of unused or expired prescription medicines. @ChuckGrassley is encouraging Iowans, and all Americans, to participate. Find a disposal site near you at https://t.co/h7JPv9o8DS. https://t.co/NzDbIoLs31"
0,".@ChuckGrassley discusses his work on the National Defense Authorization Act and tax reform and relief in this month's ""Grassley Direct"" https://t.co/EE4Op4t3Vz"
0,.@ChuckGrassley: Religious liberty is a protected constitutional right enshrined in the First Amendment. America can leverage our leadership to spark religious freedom in regions of the world blanketed by discrimination and oppression. https://t.co/HqZCVMdduE
0,"Sen. @ChuckGrassley in the @WSJ: If lobbyists or public-relations firms are peddling policy preferences at the behest of foreign powers, we ought to know about it.  https://t.co/06kpLoCu2m"
1,Tour/Q&amp;A at Per Mar Security in Davenport 42ppl issues: criminal justice… https://t.co/9RBOJNo9A1
0,Senator @ChuckGrassley holds hearing on Violence Against Women Act https://t.co/sOZcWbKOfw
0,"""As a Pentagon watchdog, I’ve locked horns with plenty of top brass, inspectors general and government contractors over the span of four decades."" - @ChuckGrassley https://t.co/xAJYkc4IH3"
0,"Best of luck to @HilmarHigh #Volleyball tomorrow.

I will be cheering for a Lady Jackets victory!

For more via @modbee: https://t.co/DO0bt3AVo2"
1,"I am honored to serve on the #FarmBill Conference Committee so I can continue to fight for the people of the #SanJoaquin Valley, #agriculture producers, &amp; America's #FoodSecurity.

@HouseAgDems @HouseAgNews @USDA @CAFarmBureau @fcfb_ag @MercedCounty @MaderaCounty @FarmBureau https://t.co/lM9r0JJq0E"
